"Sample.Point.Code","Date","Hour","Type","Subgroup","Parameter","Species","Operator","Value","Unit","Additional.information","Situation","Level","Depth"
"L-B20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Diversidad (biomasa)","-","=",1.26,"bit/g","","-","-",0
"L-B20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Diversidad (densidad)","-","=",4.26,"bit/ind","","-","-",0
"L-B20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Diversidad máxima","-","=",5.46,"bit","","-","-",0
"L-B20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Equitabilidad (biomasa)","-","=",0.23,"-","","-","-",0
"L-B20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Equitabilidad (densidad)","-","=",0.78,"-","","-","-",0
"L-B20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Índice biótico","-","=",1,"-","No contaminado","-","-",0
"L-B20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Multimetric AZTI's Marine Biotic Index","-","=",1.007,"-","Muy Bueno","-","-",0
"L-B20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Riqueza de especies","-","=",44,"Nº especies","","-","-",0
"L-B20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Achelia echinata","=",3,"Ind/m2","","-","-",0
"L-B20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Achelia echinata","=",7e-04,"g/m2","","-","-",0
"L-B20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Ampelisca cavicoxa","=",177,"Ind/m2","","-","-",0
"L-B20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Ampelisca cavicoxa","=",0.013,"g/m2","","-","-",0
"L-B20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Amphiura sp.","=",3,"Ind/m2","","-","-",0
"L-B20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Amphiura sp.","=",0.0473,"g/m2","","-","-",0
"L-B20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Autonoe spiniventris","=",3,"Ind/m2","","-","-",0
"L-B20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Autonoe spiniventris","=",0.001,"g/m2","","-","-",0
"L-B20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Bathyporeia elegans","=",23,"Ind/m2","","-","-",0
"L-B20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Bathyporeia elegans","=",0.0063,"g/m2","","-","-",0
"L-B20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Centraloecetes kroyeranus","=",7,"Ind/m2","","-","-",0
"L-B20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Centraloecetes kroyeranus","=",0.001,"g/m2","","-","-",0
"L-B20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Chaetozone gibber","=",13,"Ind/m2","","-","-",0
"L-B20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Chaetozone gibber","=",0.011,"g/m2","","-","-",0
"L-B20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Chaetozone zetlandica","=",3,"Ind/m2","","-","-",0
"L-B20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Chaetozone zetlandica","=",0.0027,"g/m2","","-","-",0
"L-B20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Copepoda","=",10,"Ind/m2","","-","-",0
"L-B20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Copepoda","=",0.003,"g/m2","","-","-",0
"L-B20","01/02/2023","12:09","LITORALES","Fitoplancton","Clorofila A","-","=",0.38,"µg/l","","L","F",-25
"L-B20","01/02/2023","12:09","LITORALES","Fitoplancton","Clorofila A","-","=",1.63,"µg/l","","L","S",0
"L-BI10","23/11/2023","9:02","LITORALES","Fitoplancton","Clorofila A","-","=",0.46,"µg/l","","L","S",0
"L-BI10","23/11/2023","9:02","LITORALES","Fitoplancton","Clorofila A","-","=",0.42,"µg/l","","L","F",-25
"L-BI10","18/05/2023","8:51","LITORALES","Fitoplancton","Clorofila A","-","=",0.5,"µg/l","","L","F",-25
"L-BI10","18/05/2023","8:51","LITORALES","Fitoplancton","Clorofila A","-","=",1.52,"µg/l","","L","S",0
"L-BI10","07/08/2023","8:54","LITORALES","Fitoplancton","Clorofila A","-","=",0.65,"µg/l","","L","F",-25
"L-BI10","07/08/2023","8:54","LITORALES","Fitoplancton","Clorofila A","-","=",1.14,"µg/l","","L","S",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Urothoe marina","=",3,"Ind/m2","","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Urothoe marina","=",0.0123,"g/m2","","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Xenosyllis scabra","=",3,"Ind/m2","","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Xenosyllis scabra","=",3e-04,"g/m2","","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Abundancia (biomasa)","-","=",0.4803,"g/m2","","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Abundancia (densidad)","-","=",337,"Ind/m2","","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Coeficiente biótico","-","=",1.285,"-","","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Diversidad (biomasa)","-","=",2.46,"bit/g","","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Diversidad (densidad)","-","=",4.31,"bit/ind","","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Diversidad máxima","-","=",4.95,"bit","","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Equitabilidad (biomasa)","-","=",0.5,"-","","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Equitabilidad (densidad)","-","=",0.87,"-","","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Índice biótico","-","=",2,"-","Contaminación ligera","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Multimetric AZTI's Marine Biotic Index","-","=",0.96,"-","Muy Bueno","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Riqueza de especies","-","=",31,"Nº especies","","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Asbjornsenia pygmaea","=",53,"Ind/m2","","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Asbjornsenia pygmaea","=",0.2027,"g/m2","","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Branchiostoma lanceolatum","=",13,"Ind/m2","","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Branchiostoma lanceolatum","=",0.0097,"g/m2","","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Echinocyamus pusillus","=",3,"Ind/m2","","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Echinocyamus pusillus","=",3e-04,"g/m2","","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Exogone naidina","=",13,"Ind/m2","","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Exogone naidina","=",7e-04,"g/m2","","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Gastrosaccus roscoffensis","=",3,"Ind/m2","","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Gastrosaccus roscoffensis","=",3e-04,"g/m2","","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Gastrosaccus sanctus","=",3,"Ind/m2","","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Gastrosaccus sanctus","=",0.0013,"g/m2","","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Goodallia triangularis","=",3,"Ind/m2","","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Goodallia triangularis","=",0.0097,"g/m2","","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Haplostylus normani","=",3,"Ind/m2","","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Haplostylus normani","=",0.001,"g/m2","","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Moerella donacina","=",17,"Ind/m2","","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Moerella donacina","=",0.06,"g/m2","","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Montacuta substriata","=",3,"Ind/m2","","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Montacuta substriata","=",0.0033,"g/m2","","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Nematoda","=",10,"Ind/m2","","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Nematoda","=",7e-04,"g/m2","","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Densidad","NEMERTEA","=",10,"Ind/m2","","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","NEMERTEA","=",0.0023,"g/m2","","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Nephtys cirrosa","=",30,"Ind/m2","","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Nephtys cirrosa","=",0.1417,"g/m2","","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Parapionosyllis cabezali","=",3,"Ind/m2","","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Parapionosyllis cabezali","=",3e-04,"g/m2","","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Pisione parapari","=",13,"Ind/m2","","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Pisione parapari","=",0.0013,"g/m2","","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Plakosyllis brevipes","=",3,"Ind/m2","","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Plakosyllis brevipes","=",3e-04,"g/m2","","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Polycirrus medusa","=",17,"Ind/m2","","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Polycirrus medusa","=",0.0043,"g/m2","","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Protomystides bidentata","=",7,"Ind/m2","","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Protomystides bidentata","=",0.001,"g/m2","","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Pseudomystides limbata","=",37,"Ind/m2","","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Pseudomystides limbata","=",0.0093,"g/m2","","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Salvatoria sp.","=",3,"Ind/m2","","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Salvatoria sp.","=",3e-04,"g/m2","","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Sige fusigera","=",3,"Ind/m2","","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Sige fusigera","=",0.0013,"g/m2","","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Sphaerosyllis hystrix","=",7,"Ind/m2","","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Sphaerosyllis hystrix","=",7e-04,"g/m2","","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Streptosyllis sp.","=",3,"Ind/m2","","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Streptosyllis sp.","=",3e-04,"g/m2","","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Streptosyllis websteri","=",3,"Ind/m2","","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Streptosyllis websteri","=",7e-04,"g/m2","","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Syllis pontxioi","=",23,"Ind/m2","","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Syllis pontxioi","=",0.0037,"g/m2","","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Synmerosyllis lamelligera","=",27,"Ind/m2","","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Synmerosyllis lamelligera","=",0.0017,"g/m2","","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Trypanosyllis coeliaca","=",7,"Ind/m2","","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Trypanosyllis coeliaca","=",0.003,"g/m2","","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Turbellaria","=",3,"Ind/m2","","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Turbellaria","=",3e-04,"g/m2","","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Urothoe brevicornis","=",3,"Ind/m2","","-","-",0
"L-BI10","07/02/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Urothoe brevicornis","=",0.0053,"g/m2","","-","-",0
"L-BI10","02/02/2023","11:08","LITORALES","Fitoplancton","Clorofila A","-","=",0.35,"µg/l","","L","F",-25
"L-BI10","02/02/2023","11:08","LITORALES","Fitoplancton","Clorofila A","-","=",0.98,"µg/l","","L","S",0
"L-D10","30/01/2023","9:20","LITORALES","Fitoplancton","Clorofila A","-","=",0.71,"µg/l","","L","S",0
"L-D10","30/01/2023","9:20","LITORALES","Fitoplancton","Clorofila A","-","=",0.08,"µg/l","","L","F",-25
"L-D10","27/11/2023","8:51","LITORALES","Fitoplancton","Clorofila A","-","=",0.91,"µg/l","","L","S",0
"L-D10","27/11/2023","8:51","LITORALES","Fitoplancton","Clorofila A","-","=",0.19,"µg/l","","L","F",-25
"L-D10","26/07/2023","9:25","LITORALES","Fitoplancton","Clorofila A","-","=",0.3,"µg/l","","L","F",-25
"L-D10","26/07/2023","9:25","LITORALES","Fitoplancton","Clorofila A","-","=",0.19,"µg/l","","L","S",0
"L-D10","04/05/2023","12:35","LITORALES","Fitoplancton","Clorofila A","-","=",0.1,"µg/l","","L","S",0
"L-D10","04/05/2023","12:35","LITORALES","Fitoplancton","Clorofila A","-","=",0.54,"µg/l","","L","F",-25
"L-D10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Nematoda","=",0.0273,"g/m2","","-","-",0
"L-D10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","NEMERTEA","=",107,"Ind/m2","","-","-",0
"L-D10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","NEMERTEA","=",0.0487,"g/m2","","-","-",0
"L-D10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Nerillidae","=",13,"Ind/m2","","-","-",0
"L-D10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Nerillidae","=",0.0013,"g/m2","","-","-",0
"L-D10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Notopygos megalops","=",13,"Ind/m2","","-","-",0
"L-D10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Notopygos megalops","=",0.004,"g/m2","","-","-",0
"L-D10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Nudisyllis divaricata","=",7,"Ind/m2","","-","-",0
"L-D10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Nudisyllis divaricata","=",7e-04,"g/m2","","-","-",0
"L-D10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Odontosyllis sp.","=",20,"Ind/m2","","-","-",0
"L-D10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Odontosyllis sp.","=",0.0027,"g/m2","","-","-",0
"L-D10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Oedicerotidae","=",13,"Ind/m2","","-","-",0
"L-D10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Oedicerotidae","=",0.0013,"g/m2","","-","-",0
"L-D10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Parapionosyllis cabezali","=",27,"Ind/m2","","-","-",0
"L-D10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Parapionosyllis cabezali","=",0.002,"g/m2","","-","-",0
"L-D10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Parathyasira equalis","=",13,"Ind/m2","","-","-",0
"L-D10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Parathyasira equalis","=",0.008,"g/m2","","-","-",0
"L-D10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Pisione remota","=",280,"Ind/m2","","-","-",0
"L-D10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Pisione remota","=",0.03,"g/m2","","-","-",0
"L-D10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Plakosyllis brevipes","=",33,"Ind/m2","","-","-",0
"L-D10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Plakosyllis brevipes","=",0.0033,"g/m2","","-","-",0
"L-D10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Polycirrus medusa","=",67,"Ind/m2","","-","-",0
"L-D10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Polycirrus medusa","=",0.0147,"g/m2","","-","-",0
"L-D10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Polygordius appendiculatus","=",367,"Ind/m2","","-","-",0
"L-D10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Polygordius appendiculatus","=",0.0527,"g/m2","","-","-",0
"L-D10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Prionospio rikardoi","=",27,"Ind/m2","","-","-",0
"L-D10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Prionospio rikardoi","=",0.0273,"g/m2","","-","-",0
"L-D10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Protodorvillea kefersteini","=",40,"Ind/m2","","-","-",0
"L-D10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Protodorvillea kefersteini","=",0.0253,"g/m2","","-","-",0
"L-D10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Protodrilus sp.","=",53,"Ind/m2","","-","-",0
"L-D10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Protodrilus sp.","=",0.004,"g/m2","","-","-",0
"L-D10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Psamathe fusca","=",13,"Ind/m2","","-","-",0
"L-D10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Psamathe fusca","=",0.012,"g/m2","","-","-",0
"L-D10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Diversidad (densidad)","-","=",4.31,"bit/ind","","-","-",0
"L-D10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Diversidad máxima","-","=",5.88,"bit","","-","-",0
"L-D10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Equitabilidad (biomasa)","-","=",0.85,"-","","-","-",0
"L-D10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Equitabilidad (densidad)","-","=",0.73,"-","","-","-",0
"L-D10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Índice biótico","-","=",2,"-","Contaminación ligera","-","-",0
"L-D10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Multimetric AZTI's Marine Biotic Index","-","=",1.012,"-","Muy Bueno","-","-",0
"L-D10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Riqueza de especies","-","=",59,"Nº especies","","-","-",0
"L-D10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Amphipholis squamata","=",107,"Ind/m2","","-","-",0
"L-D10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Amphipholis squamata","=",0.0773,"g/m2","","-","-",0
"L-D10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Anapagurus hyndmanni","=",13,"Ind/m2","","-","-",0
"L-D10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Anapagurus hyndmanni","=",0.0133,"g/m2","","-","-",0
"L-D10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Aonides paucibranchiata","=",13,"Ind/m2","","-","-",0
"L-D10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Aonides paucibranchiata","=",0.0053,"g/m2","","-","-",0
"L-D10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Bogidiellidae","=",40,"Ind/m2","","-","-",0
"L-D10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Bogidiellidae","=",0.002,"g/m2","","-","-",0
"L-D10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Branchiostoma lanceolatum","=",7,"Ind/m2","","-","-",0
